grade,semester,unit,word,phonetic,pos,meaning,difficulty,tags
6,下,Recycle,product,/ˈprɒdʌkt/,n.,产品,5,常用词
6,下,Recycle,goods,/ɡʊdz/,n.,货物,5,常用词
6,下,Recycle,item,/ˈaɪtəm/,n.,物品,5,常用词
6,下,Recycle,object,/ˈɒbdʒɪkt/,n.,物体,5,常用词
6,下,Recycle,matter,/ˈmætə(r)/,n.,事情,5,常用词
6,下,Recycle,affair,/əˈfeə(r)/,n.,事务,5,常用词
6,下,Recycle,company,/ˈkʌmpəni/,n.,公司,5,常用词
6,下,Recycle,organization,/ˌɔːɡənaɪˈzeɪʃn/,n.,组织,5,常用词
6,下,Recycle,institution,/ˌɪnstɪˈtjuːʃn/,n.,机构,5,常用词
6,下,Recycle,association,/əˌsəʊsiˈeɪʃn/,n.,协会,5,常用词
6,下,Recycle,community,/kəˈmjuːnəti/,n.,社区,5,常用词
6,下,Recycle,neighborhood,/ˈneɪbəhʊd/,n.,街区,5,常用词
6,下,Recycle,district,/ˈdɪstrɪkt/,n.,区,5,常用词
6,下,Recycle,region,/ˈriːdʒən/,n.,地区,5,常用词
6,下,Recycle,zone,/zəʊn/,n.,区域,5,常用词
6,下,Recycle,territory,/ˈterətri/,n.,领土,5,常用词
6,下,Recycle,nation,/ˈneɪʃn/,n.,民族,5,常用词
6,下,Recycle,province,/ˈprɒvɪns/,n.,省,5,常用词
6,下,Recycle,capital,/ˈkæpɪtl/,n.,首都,5,常用词
6,下,Recycle,downtown,/ˌdaʊnˈtaʊn/,n.,市中心,5,常用词
6,下,Recycle,suburb,/ˈsʌbɜːb/,n.,郊区,5,常用词
6,下,Recycle,countryside,/ˈkʌntrisaɪd/,n.,乡村,5,常用词
6,下,Recycle,rural,/ˈrʊərəl/,adj.,农村的,5,形容词
6,下,Recycle,urban,/ˈɜːbən/,adj.,城市的,5,形容词
6,下,Recycle,local,/ˈləʊkl/,adj.,当地的,5,形容词
6,下,Recycle,national,/ˈnæʃnəl/,adj.,国家的,5,形容词
6,下,Recycle,international,/ˌɪntəˈnæʃnəl/,adj.,国际的,5,形容词
6,下,Recycle,global,/ˈɡləʊbl/,adj.,全球的,5,形容词
6,下,Recycle,foreign,/ˈfɒrən/,adj.,外国的,5,形容词
6,下,Recycle,domestic,/dəˈmestɪk/,adj.,国内的,5,形容词
6,下,Recycle,native,/ˈneɪtɪv/,adj.,本地的,5,形容词
6,下,Recycle,official,/əˈfɪʃl/,adj.,官方的,5,形容词
6,下,Recycle,public,/ˈpʌblɪk/,adj.,公共的,5,形容词
6,下,Recycle,private,/ˈpraɪvət/,adj.,私人的,5,形容词
6,下,Recycle,personal,/ˈpɜːsənl/,adj.,个人的,5,形容词
6,下,Recycle,individual,/ˌɪndɪˈvɪdʒuəl/,adj.,个人的,5,形容词
6,下,Recycle,social,/ˈsəʊʃl/,adj.,社会的,5,形容词
6,下,Recycle,cultural,/ˈkʌltʃərəl/,adj.,文化的,5,形容词
6,下,Recycle,political,/pəˈlɪtɪkl/,adj.,政治的,5,形容词
6,下,Recycle,economic,/ˌiːkəˈnɒmɪk/,adj.,经济的,5,形容词
6,下,Recycle,financial,/faɪˈnænʃl/,adj.,金融的,5,形容词
6,下,Recycle,industrial,/ɪnˈdʌstriəl/,adj.,工业的,5,形容词
6,下,Recycle,agricultural,/ˌæɡrɪˈkʌltʃərəl/,adj.,农业的,5,形容词
6,下,Recycle,environmental,/ɪnˌvaɪrənˈmentl/,adj.,环境的,5,形容词
6,下,Recycle,educational,/ˌedʒuˈkeɪʃənl/,adj.,教育的,5,形容词
6,下,Recycle,academic,/ˌækəˈdemɪk/,adj.,学术的,5,形容词
6,下,Recycle,professional,/prəˈfeʃənl/,adj.,专业的,5,形容词
6,下,Recycle,technical,/ˈteknɪkl/,adj.,技术的,5,形容词
6,下,Recycle,theoretical,/ˌθɪəˈretɪkl/,adj.,理论的,5,形容词
6,下,Recycle,abstract,/ˈæbstrækt/,adj.,抽象的,5,形容词
6,下,Recycle,concrete,/ˈkɒŋkriːt/,adj.,具体的,5,形容词
6,下,Recycle,general,/ˈdʒenrəl/,adj.,一般的,5,形容词
6,下,Recycle,specific,/spəˈsɪfɪk/,adj.,具体的,5,形容词
6,下,Recycle,particular,/pəˈtɪkjələ(r)/,adj.,特定的,5,形容词
6,下,Recycle,major,/ˈmeɪdʒə(r)/,adj.,主要的,5,形容词
6,下,Recycle,minor,/ˈmaɪnə(r)/,adj.,次要的,5,形容词
6,下,Recycle,primary,/ˈpraɪməri/,adj.,主要的,5,形容词
6,下,Recycle,secondary,/ˈsekəndri/,adj.,次要的,5,形容词
6,下,Recycle,basic,/ˈbeɪsɪk/,adj.,基本的,5,形容词
6,下,Recycle,fundamental,/ˌfʌndəˈmentl/,adj.,根本的,5,形容词
6,下,Recycle,elementary,/ˌelɪˈmentri/,adj.,初级的,5,形容词
6,下,Recycle,advanced,/ədˈvɑːnst/,adj.,高级的,5,形容词
6,下,Recycle,complex,/ˈkɒmpleks/,adj.,复杂的,5,形容词
6,下,Recycle,complicated,/ˈkɒmplɪkeɪtɪd/,adj.,复杂的,5,形容词
6,下,Recycle,challenging,/ˈtʃælɪndʒɪŋ/,adj.,有挑战性的,5,形容词
6,下,Recycle,demanding,/dɪˈmɑːndɪŋ/,adj.,要求高的,5,形容词
6,下,Recycle,successful,/səkˈsesfl/,adj.,成功的,5,形容词
6,下,Recycle,effective,/ɪˈfektɪv/,adj.,有效的,5,形容词
6,下,Recycle,efficient,/ɪˈfɪʃnt/,adj.,高效的,5,形容词
6,下,Recycle,productive,/prəˈdʌktɪv/,adj.,多产的,5,形容词
6,下,Recycle,innovative,/ˈɪnəveɪtɪv/,adj.,创新的,5,形容词
6,下,Recycle,conventional,/kənˈvenʃənl/,adj.,传统的,5,形容词
6,下,Recycle,contemporary,/kənˈtemprəri/,adj.,当代的,5,形容词
6,下,Recycle,historic,/hɪˈstɒrɪk/,adj.,历史性的,5,形容词
6,下,Recycle,historical,/hɪˈstɒrɪkl/,adj.,历史的,5,形容词
6,下,Recycle,memorable,/ˈmemərəbl/,adj.,难忘的,5,形容词
6,下,Recycle,unforgettable,/ˌʌnfəˈɡetəbl/,adj.,难忘的,5,形容词
6,下,Recycle,impressive,/ɪmˈpresɪv/,adj.,令人印象深刻的,5,形容词
6,下,Recycle,remarkable,/rɪˈmɑːkəbl/,adj.,非凡的,5,形容词
6,下,Recycle,extraordinary,/ɪkˈstrɔːdnri/,adj.,非凡的,5,形容词
6,下,Recycle,odd,/ɒd/,adj.,古怪的,5,形容词
6,下,Recycle,weird,/wɪəd/,adj.,怪异的,5,形容词
6,下,Recycle,steady,/ˈstedi/,adj.,稳定的,5,形容词
6,下,Recycle,stable,/ˈsteɪbl/,adj.,稳定的,5,形容词
6,下,Recycle,constant,/ˈkɒnstənt/,adj.,持续的,5,形容词
6,下,Recycle,continuous,/kənˈtɪnjuəs/,adj.,连续的,5,形容词
6,下,Recycle,gradual,/ˈɡrædʒuəl/,adj.,逐渐的,5,形容词
6,下,Recycle,sudden,/ˈsʌdn/,adj.,突然的,5,形容词
6,下,Recycle,rapid,/ˈræpɪd/,adj.,快速的,5,形容词
6,下,Recycle,swift,/swɪft/,adj.,迅速的,5,形容词
6,下,Recycle,leisurely,/ˈleʒəli/,adj.,悠闲的,5,形容词
6,下,Recycle,hasty,/ˈheɪsti/,adj.,匆忙的,5,形容词
6,下,Recycle,urgent,/ˈɜːdʒənt/,adj.,紧急的,5,形容词
6,下,Recycle,immediate,/ɪˈmiːdiət/,adj.,立即的,5,形容词
6,下,Recycle,instant,/ˈɪnstənt/,adj.,即时的,5,形容词
6,下,Recycle,prompt,/prɒmpt/,adj.,迅速的,5,形容词
6,下,Recycle,punctual,/ˈpʌŋktʃuəl/,adj.,准时的,5,形容词
6,下,Recycle,overdue,/ˌəʊvəˈdjuː/,adj.,逾期的,5,形容词
6,下,Recycle,annual,/ˈænjuəl/,adj.,每年的,5,时间
6,下,Recycle,hourly,/ˈaʊəli/,adj.,每小时的,5,时间
6,下,Recycle,permanent,/ˈpɜːmənənt/,adj.,永久的,5,时间
6,下,Recycle,temporary,/ˈtemprəri/,adj.,暂时的,5,时间
6,下,Recycle,brief,/briːf/,adj.,短暂的,5,时间
6,下,Recycle,endless,/ˈendləs/,adj.,无尽的,5,时间
6,下,Recycle,eternal,/ɪˈtɜːnl/,adj.,永恒的,5,时间
6,下,Recycle,forever,/fərˈevə(r)/,adv.,永远,5,时间
6,下,Recycle,occasionally,/əˈkeɪʒnəli/,adv.,偶尔,5,时间
6,下,Recycle,rarely,/ˈreəli/,adv.,很少,5,时间
6,下,Recycle,seldom,/ˈseldəm/,adv.,很少,5,时间
6,下,Recycle,ever,/ˈevə(r)/,adv.,曾经,5,时间
6,下,Recycle,yet,/jet/,adv.,还,5,时间
6,下,Recycle,anymore,/ˌeniˈmɔː(r)/,adv.,再也,5,时间
6,下,Recycle,formerly,/ˈfɔːməli/,adv.,以前,5,时间
6,下,Recycle,previously,/ˈpriːviəsli/,adv.,先前,5,时间
6,下,Recycle,initially,/ɪˈnɪʃəli/,adv.,最初,5,时间
6,下,Recycle,originally,/əˈrɪdʒənəli/,adv.,起初,5,时间
6,下,Recycle,eventually,/ɪˈventʃuəli/,adv.,最终,5,时间
6,下,Recycle,ultimately,/ˈʌltɪmətli/,adv.,最终,5,时间
6,下,Recycle,nowadays,/ˈnaʊədeɪz/,adv.,如今,5,时间
6,下,Recycle,currently,/ˈkʌrəntli/,adv.,目前,5,时间
6,下,Recycle,presently,/ˈprezntli/,adv.,目前,5,时间
6,下,Recycle,afterwards,/ˈɑːftəwədz/,adv.,后来,5,时间
6,下,Recycle,beforehand,/bɪˈfɔːhænd/,adv.,事先,5,时间
6,下,Recycle,throughout,/θruːˈaʊt/,prep.,贯穿,5,时间
6,下,Recycle,within,/wɪˈðɪn/,prep.,在……之内,5,时间
6,下,Recycle,beyond,/bɪˈjɒnd/,prep.,超出,5,时间
6,下,Recycle,since,/sɪns/,prep.,自从,5,时间
6,下,Recycle,till,/tɪl/,prep.,直到,5,时间
6,下,Recycle,past,/pɑːst/,prep.,经过,5,方位
6,下,Recycle,into,/ˈɪntuː/,prep.,进入,5,方位
6,下,Recycle,onto,/ˈɒntuː/,prep.,到……上,5,方位
6,下,Recycle,upon,/əˈpɒn/,prep.,在……上,5,方位
6,下,Recycle,below,/bɪˈləʊ/,prep.,在……下方,5,方位
6,下,Recycle,over,/ˈəʊvə(r)/,prep.,在……上方,5,方位
6,下,Recycle,beneath,/bɪˈniːθ/,prep.,在……之下,5,方位
6,下,Recycle,underneath,/ˌʌndəˈniːθ/,prep.,在……底下,5,方位
6,下,Recycle,besides,/bɪˈsaɪdz/,prep.,除……之外,5,方位
6,下,Recycle,except,/ɪkˈsept/,prep.,除了,5,方位
6,下,Recycle,inside,/ˌɪnˈsaɪd/,prep.,在……里面,5,方位
6,下,Recycle,outside,/ˌaʊtˈsaɪd/,prep.,在……外面,5,方位
6,下,Recycle,upstairs,/ˌʌpˈsteəz/,adv.,在楼上,5,方位
6,下,Recycle,downstairs,/ˌdaʊnˈsteəz/,adv.,在楼下,5,方位
6,下,Recycle,indoors,/ˌɪnˈdɔːz/,adv.,在室内,5,方位
6,下,Recycle,outdoors,/ˌaʊtˈdɔːz/,adv.,在户外,5,方位
6,下,Recycle,somewhere,/ˈsʌmweə(r)/,adv.,某处,5,方位
6,下,Recycle,anywhere,/ˈeniweə(r)/,adv.,任何地方,5,方位
6,下,Recycle,everywhere,/ˈevriweə(r)/,adv.,到处,5,方位
6,下,Recycle,nowhere,/ˈnəʊweə(r)/,adv.,无处,5,方位
6,下,Recycle,somebody,/ˈsʌmbədi/,pron.,某人,5,代词
6,下,Recycle,anybody,/ˈenibɒdi/,pron.,任何人,5,代词
6,下,Recycle,everybody,/ˈevribɒdi/,pron.,每个人,5,代词
6,下,Recycle,nobody,/ˈnəʊbədi/,pron.,没有人,5,代词
6,下,Recycle,something,/ˈsʌmθɪŋ/,pron.,某事,5,代词
6,下,Recycle,anything,/ˈeniθɪŋ/,pron.,任何事,5,代词
6,下,Recycle,everything,/ˈevriθɪŋ/,pron.,一切,5,代词
6,下,Recycle,someone,/ˈsʌmwʌn/,pron.,某人,5,代词
6,下,Recycle,anyone,/ˈeniwʌn/,pron.,任何人,5,代词
6,下,Recycle,everyone,/ˈevriwʌn/,pron.,每个人,5,代词
6,下,Recycle,whoever,/huːˈevə(r)/,pron.,无论谁,5,代词
6,下,Recycle,whatever,/wɒtˈevə(r)/,pron.,无论什么,5,代词
6,下,Recycle,whenever,/wenˈevə(r)/,adv.,无论何时,5,副词
6,下,Recycle,wherever,/weərˈevə(r)/,adv.,无论哪里,5,副词
6,下,Recycle,whichever,/wɪtʃˈevə(r)/,pron.,无论哪个,5,代词
6,下,Recycle,whom,/huːm/,pron.,谁（宾格）,5,疑问词
6,下,Recycle,whose,/huːz/,pron.,谁的,5,疑问词
6,下,Recycle,whom,/huːm/,pron.,谁（宾格）,5,疑问词
6,下,Recycle,excuse me,/ɪkˈskjuːz miː/,phr.,打扰一下,5,问候
6,下,Recycle,you're welcome,/jʊə ˈwelkəm/,phr.,不客气,5,问候
6,下,Recycle,no problem,/nəʊ ˈprɒbləm/,phr.,没问题,5,问候
6,下,Recycle,well done,/wel dʌn/,phr.,干得好,5,问候
6,下,Recycle,good luck,/ɡʊd lʌk/,phr.,祝好运,5,问候
6,下,Recycle,congratulations,/kənˌɡrætʃuˈleɪʃnz/,int.,祝贺,5,问候
6,下,Recycle,cheers,/tʃɪəz/,int.,干杯,5,问候
6,下,Recycle,take care,/teɪk keə(r)/,phr.,保重,5,问候
6,下,Recycle,see you later,/siː juː ˈleɪtə(r)/,phr.,回头见,5,问候
6,下,Recycle,have a good time,/hæv ə ɡʊd taɪm/,phr.,玩得开心,5,问候
6,下,Recycle,enjoy yourself,/ɪnˈdʒɔɪ jɔːˈself/,phr.,玩得开心,5,问候
6,下,Recycle,help yourself,/help jɔːˈself/,phr.,请自便,5,问候
6,下,Recycle,after you,/ˈɑːftə juː/,phr.,您先请,5,问候
6,下,Recycle,never mind,/ˈnevə maɪnd/,phr.,没关系,5,问候
6,下,Recycle,don't worry,/dəʊnt ˈwʌri/,phr.,别担心,5,问候
6,下,Recycle,calm down,/kɑːm daʊn/,phr.,冷静下来,5,问候
6,下,Recycle,cheer up,/tʃɪə ʌp/,phr.,振作起来,5,问候
6,下,Recycle,hurry up,/ˈhʌri ʌp/,phr.,快点,5,问候
6,下,Recycle,slow down,/sləʊ daʊn/,phr.,慢下来,5,问候
6,下,Recycle,wait a moment,/weɪt ə ˈməʊmənt/,phr.,等一下,5,问候
6,下,Recycle,hold on,/həʊld ɒn/,phr.,别挂断,5,问候
6,下,Recycle,hang up,/hæŋ ʌp/,phr.,挂断,5,问候
6,下,Recycle,call back,/kɔːl bæk/,phr.,回电话,5,问候
6,下,Recycle,speak up,/spiːk ʌp/,phr.,大声说,5,问候
6,下,Recycle,pardon,/ˈpɑːdn/,int.,请再说一遍,5,问候
6,下,Recycle,farewell,/ˌfeəˈwel/,int.,告别,5,问候
6,下,Recycle,greeting,/ˈɡriːtɪŋ/,n.,问候,5,问候
6,下,Recycle,introduction,/ˌɪntrəˈdʌkʃn/,n.,介绍,5,常用词
6,下,Recycle,conversation,/ˌkɒnvəˈseɪʃn/,n.,对话,5,常用词
6,下,Recycle,discussion,/dɪˈskʌʃn/,n.,讨论,5,常用词
6,下,Recycle,argument,/ˈɑːɡjumənt/,n.,争论,5,常用词
6,下,Recycle,agreement,/əˈɡriːmənt/,n.,协议,5,常用词
6,下,Recycle,conclusion,/kənˈkluːʒn/,n.,结论,5,常用词
6,下,Recycle,summary,/ˈsʌməri/,n.,总结,5,常用词
6,下,Recycle,repeat,/rɪˈpiːt/,v.,重复,5,动作
6,下,Recycle,apologize,/əˈpɒlədʒaɪz/,v.,道歉,5,动作
6,下,Recycle,forgive,/fəˈɡɪv/,v.,原谅,5,动作
6,下,Recycle,blame,/bleɪm/,v.,责备,5,动作
6,下,Recycle,criticize,/ˈkrɪtɪsaɪz/,v.,批评,5,动作
6,下,Recycle,complain,/kəmˈpleɪn/,v.,抱怨,5,动作
6,下,Recycle,satisfy,/ˈsætɪsfaɪ/,v.,使满意,5,动作
6,下,Recycle,disappoint,/ˌdɪsəˈpɔɪnt/,v.,使失望,5,动作
6,下,Recycle,surprise,/səˈpraɪz/,v.,使惊讶,5,动作
6,下,Recycle,shock,/ʃɒk/,v.,使震惊,5,动作
6,下,Recycle,amaze,/əˈmeɪz/,v.,使惊奇,5,动作
6,下,Recycle,confuse,/kənˈfjuːz/,v.,使困惑,5,动作
6,下,Recycle,embarrass,/ɪmˈbærəs/,v.,使尴尬,5,动作
6,下,Recycle,annoy,/əˈnɔɪ/,v.,使烦恼,5,动作
6,下,Recycle,comfort,/ˈkʌmfət/,v.,安慰,5,动作
6,下,Recycle,celebrate,/ˈselɪbreɪt/,v.,庆祝,5,动作
6,下,Recycle,congratulate,/kənˈɡrætʃuleɪt/,v.,祝贺,5,动作
6,下,Recycle,greet,/ɡriːt/,v.,问候,5,动作
6,下,Recycle,invite,/ɪnˈvaɪt/,v.,邀请,5,动作
6,下,Recycle,accept,/əkˈsept/,v.,接受,5,动作
6,下,Recycle,refuse,/rɪˈfjuːz/,v.,拒绝,5,动作
6,下,Recycle,reject,/rɪˈdʒekt/,v.,拒绝,5,动作
6,下,Recycle,deny,/dɪˈnaɪ/,v.,否认,5,动作
6,下,Recycle,admit,/ədˈmɪt/,v.,承认,5,动作
6,下,Recycle,confess,/kənˈfes/,v.,坦白,5,动作
6,下,Recycle,promise,/ˈprɒmɪs/,v.,承诺,5,动作
6,下,Recycle,guarantee,/ˌɡærənˈtiː/,v.,保证,5,动作
6,下,Recycle,ensure,/ɪnˈʃʊə(r)/,v.,确保,5,动作
6,下,Recycle,confirm,/kənˈfɜːm/,v.,确认,5,动作
6,下,Recycle,prove,/pruːv/,v.,证明,5,动作
6,下,Recycle,demonstrate,/ˈdemənstreɪt/,v.,证明,5,动作
6,下,Recycle,display,/dɪˈspleɪ/,v.,展示,5,动作
6,下,Recycle,exhibit,/ɪɡˈzɪbɪt/,v.,展览,5,动作
6,下,Recycle,perform,/pəˈfɔːm/,v.,表演,5,动作
6,下,Recycle,broadcast,/ˈbrɔːdkɑːst/,v.,广播,5,动作
6,下,Recycle,publish,/ˈpʌblɪʃ/,v.,出版,5,动作
6,下,Recycle,print,/prɪnt/,v.,印刷,5,动作
6,下,Recycle,copy,/ˈkɒpi/,v.,复印,5,动作
6,下,Recycle,download,/ˌdaʊnˈləʊd/,v.,下载,5,科技
6,下,Recycle,upload,/ˌʌpˈləʊd/,v.,上传,5,科技
6,下,Recycle,install,/ɪnˈstɔːl/,v.,安装,5,科技
6,下,Recycle,delete,/dɪˈliːt/,v.,删除,5,科技
6,下,Recycle,search,/sɜːtʃ/,v.,搜索,5,科技
6,下,Recycle,browse,/braʊz/,v.,浏览,5,科技
6,下,Recycle,click,/klɪk/,v.,点击,5,科技
6,下,Recycle,type,/taɪp/,v.,打字,5,科技
6,下,Recycle,program,/ˈprəʊɡræm/,v.,编程,5,科技
6,下,Recycle,connect,/kəˈnekt/,v.,连接,5,科技
6,下,Recycle,communicate,/kəˈmjuːnɪkeɪt/,v.,交流,5,科技
6,下,Recycle,post,/pəʊst/,v.,发布,5,科技
6,下,Recycle,comment,/ˈkɒment/,v.,评论,5,科技
6,下,Recycle,follow,/ˈfɒləʊ/,v.,关注,5,科技
6,下,Recycle,subscribe,/səbˈskraɪb/,v.,订阅,5,科技
6,下,Recycle,register,/ˈredʒɪstə(r)/,v.,注册,5,科技
6,下,Recycle,app,/æp/,n.,应用程序,5,科技
6,下,Recycle,file,/faɪl/,n.,文件,5,科技
6,下,Recycle,folder,/ˈfəʊldə(r)/,n.,文件夹,5,科技
6,下,Recycle,document,/ˈdɒkjumənt/,n.,文档,5,科技
6,下,Recycle,database,/ˈdeɪtəbeɪs/,n.,数据库,5,科技
6,下,Recycle,algorithm,/ˈælɡərɪðəm/,n.,算法,5,科技
6,下,Recycle,code,/kəʊd/,n.,代码,5,科技
6,下,Recycle,automatic,/ˌɔːtəˈmætɪk/,adj.,自动的,5,科技
6,下,Recycle,artificial,/ˌɑːtɪˈfɪʃl/,adj.,人工的,5,科技
6,下,Recycle,offline,/ˌɒfˈlaɪn/,adj.,离线的,5,科技
6,下,Recycle,mouse,/maʊs/,n.,鼠标,5,科技
6,下,Recycle,battery,/ˈbætri/,n.,电池,5,科技
6,下,Recycle,charger,/ˈtʃɑːdʒə(r)/,n.,充电器,5,科技
6,下,Recycle,cable,/ˈkeɪbl/,n.,电缆,5,科技
6,下,Recycle,signal,/ˈsɪɡnəl/,n.,信号,5,科技
6,下,Recycle,spreadsheet,/ˈspredʃiːt/,n.,电子表格,5,科技
6,下,Recycle,molecule,/ˈmɒlɪkjuːl/,n.,分子,5,自然
6,下,Recycle,carbon,/ˈkɑːbən/,n.,碳,5,自然
6,下,Recycle,physical,/ˈfɪzɪkl/,adj.,物理的,5,自然
6,下,Recycle,biological,/ˌbaɪəˈlɒdʒɪkl/,adj.,生物的,5,自然
6,下,Recycle,thermometer,/θəˈmɒmɪtə(r)/,n.,温度计,5,科技
6,下,Recycle,scale,/skeɪl/,n.,天平；刻度,5,科技
6,下,Recycle,vegetarian,/ˌvedʒəˈteəriən/,adj.,素食的,5,食物
6,下,Recycle,vegan,/ˈviːɡən/,adj.,纯素的,5,食物
6,下,Recycle,appetizing,/ˈæpɪtaɪzɪŋ/,adj.,开胃的,5,形容词
6,下,Recycle,wholesome,/ˈhəʊlsəm/,adj.,有益健康的,5,形容词
6,下,Recycle,crunchy,/ˈkrʌntʃi/,adj.,松脆的,5,形容词
6,下,Recycle,beetroot,/ˈbiːtruːt/,n.,甜菜,5,食物
6,下,Recycle,turnip,/ˈtɜːnɪp/,n.,芜菁,5,食物
6,下,Recycle,cashew,/ˈkæʃuː/,n.,腰果,5,食物
6,下,Recycle,blackberry,/ˈblækbəri/,n.,黑莓,5,水果
6,下,Recycle,rooster,/ˈruːstə(r)/,n.,公鸡,5,动物
6,下,Recycle,chick,/tʃɪk/,n.,小鸡,5,动物
6,下,Recycle,foal,/fəʊl/,n.,小马,5,动物
6,下,Recycle,calf,/kɑːf/,n.,小牛,5,动物
6,下,Recycle,piglet,/ˈpɪɡlət/,n.,小猪,5,动物
6,下,Recycle,guinea pig,/ˈɡɪni pɪɡ/,phr.,豚鼠,5,动物
6,下,Recycle,raccoon,/rəˈkuːn/,n.,浣熊,5,动物
6,下,Recycle,toad,/təʊd/,n.,蟾蜍,5,动物
6,下,Recycle,jellyfish,/ˈdʒelɪfɪʃ/,n.,水母,5,动物
6,下,Recycle,fly,/flaɪ/,n.,苍蝇,5,动物
6,下,Recycle,underwear,/ˈʌndəweə(r)/,n.,内衣,5,衣物
6,下,Recycle,dot,/dɒt/,n.,点,5,常用词
6,下,Recycle,plain,/pleɪn/,adj.,素色的,5,形容词
6,下,Recycle,fancy,/ˈfænsi/,adj.,花哨的,5,形容词
6,下,Recycle,matte,/mæt/,adj.,哑光的,5,形容词
6,下,Recycle,glossy,/ˈɡlɒsi/,adj.,有光泽的,5,形容词
6,下,Recycle,diagonal,/daɪˈæɡənl/,adj.,对角的,5,形容词
6,下,Recycle,interested,/ˈɪntrəstɪd/,adj.,感兴趣的,5,情感
6,下,Recycle,proud,/praʊd/,adj.,骄傲的,5,情感
6,下,Recycle,careful,/ˈkeəfl/,adj.,仔细的,5,形容词
6,下,Recycle,creative,/kriˈeɪtɪv/,adj.,创造性的,5,形容词
6,下,Recycle,traditional,/trəˈdɪʃənl/,adj.,传统的,5,形容词
6,下,Recycle,modern,/ˈmɒdn/,adj.,现代的,5,形容词
6,下,Recycle,ancient,/ˈeɪnʃənt/,adj.,古代的,5,形容词
6,下,Recycle,common,/ˈkɒmən/,adj.,常见的,5,形容词
6,下,Recycle,normal,/ˈnɔːml/,adj.,正常的,5,形容词
6,下,Recycle,typical,/ˈtɪpɪkl/,adj.,典型的,5,形容词
6,下,Recycle,regular,/ˈreɡjələ(r)/,adj.,有规律的,5,形容词
6,下,Recycle,slow,/sləʊ/,adj.,缓慢的,5,形容词
6,下,Recycle,late,/leɪt/,adj.,晚的,5,形容词
6,下,Recycle,early,/ˈɜːli/,adj.,早的,5,形容词
6,下,Recycle,monthly,/ˈmʌnθli/,adj.,每月的,5,时间
6,下,Recycle,weekly,/ˈwiːkli/,adj.,每周的,5,时间
6,下,Recycle,always,/ˈɔːlweɪz/,adv.,总是,5,时间
6,下,Recycle,usually,/ˈjuːʒuəli/,adv.,通常,5,时间
6,下,Recycle,often,/ˈɒfn/,adv.,经常,5,时间
6,下,Recycle,sometimes,/ˈsʌmtaɪmz/,adv.,有时,5,时间
6,下,Recycle,never,/ˈnevə(r)/,adv.,从不,5,时间
6,下,Recycle,once,/wʌns/,adv.,曾经,5,时间
6,下,Recycle,now,/naʊ/,adv.,现在,5,时间
6,下,Recycle,then,/ðen/,adv.,那时,5,时间
6,下,Recycle,soon,/suːn/,adv.,很快,5,时间
6,下,Recycle,later,/ˈleɪtə(r)/,adv.,后来,5,时间
6,下,Recycle,still,/stɪl/,adv.,仍然,5,时间
6,下,Recycle,during,/ˈdjʊərɪŋ/,prep.,在……期间,5,时间
6,下,Recycle,before,/bɪˈfɔː(r)/,prep.,在……之前,5,时间
6,下,Recycle,after,/ˈɑːftə(r)/,prep.,在……之后,5,时间
6,下,Recycle,for,/fɔː(r)/,prep.,持续,5,时间
6,下,Recycle,by,/baɪ/,prep.,到……为止,5,时间
6,下,Recycle,until,/ənˈtɪl/,prep.,直到,5,时间
6,下,Recycle,from,/frəm/,prep.,从,5,时间
6,下,Recycle,to,/tuː/,prep.,到,5,时间
6,下,Recycle,between,/bɪˈtwiːn/,prep.,在……之间,5,时间
6,下,Recycle,among,/əˈmʌŋ/,prep.,在……之中,5,方位
6,下,Recycle,through,/θruː/,prep.,穿过,5,方位
6,下,Recycle,across,/əˈkrɒs/,prep.,横过,5,方位
6,下,Recycle,along,/əˈlɒŋ/,prep.,沿着,5,方位
6,下,Recycle,around,/əˈraʊnd/,prep.,围绕,5,方位
6,下,Recycle,toward,/təˈwɔːd/,prep.,朝向,5,方位
6,下,Recycle,above,/əˈbʌv/,prep.,在……上方,5,方位
6,下,Recycle,under,/ˈʌndə(r)/,prep.,在……下面,5,方位
6,下,Recycle,behind,/bɪˈhaɪnd/,prep.,在……后面,5,方位
6,下,Recycle,beside,/bɪˈsaɪd/,prep.,在……旁边,5,方位
6,下,Recycle,with,/wɪð/,prep.,和,5,介词
6,下,Recycle,without,/wɪˈðaʊt/,prep.,没有,5,介词
6,下,Recycle,about,/əˈbaʊt/,prep.,关于,5,介词
6,下,Recycle,regarding,/rɪˈɡɑːdɪŋ/,prep.,关于,5,介词
6,下,Recycle,concerning,/kənˈsɜːnɪŋ/,prep.,关于,5,介词
6,下,Recycle,like,/laɪk/,prep.,像,5,介词
6,下,Recycle,and,/ænd/,conj.,和,5,连词
6,下,Recycle,but,/bʌt/,conj.,但是,5,连词
6,下,Recycle,or,/ɔː(r)/,conj.,或者,5,连词
6,下,Recycle,nor,/nɔː(r)/,conj.,也不,5,连词
6,下,Recycle,so,/səʊ/,conj.,所以,5,连词
6,下,Recycle,because,/bɪˈkɒz/,conj.,因为,5,连词
6,下,Recycle,since,/sɪns/,conj.,既然,5,连词
6,下,Recycle,as,/æz/,conj.,由于,5,连词
6,下,Recycle,if,/ɪf/,conj.,如果,5,连词
6,下,Recycle,whether,/ˈweðə(r)/,conj.,是否,5,连词
